T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
295.398,327.82,391.01,335.886,293.423,295.184,282.967,265.028,246.677,274.462,223.624,230.054,215.772,261.295,268.346,256.694,263.561,274.307
300.834,330.106,393.131,328.076,292.61,301.012,287.272,265.886,243.024,279.269,227.866,223.8,216.953,259.23,267.934,251.963,267.858,287.885
300.011,333.77,381.405,325.068,282.928,293.429,284.256,268.367,245.609,272.727,222.596,226.043,214.742,263.389,266.879,256.17,265.207,290.753
312.192,345.645,394.626,332.688,289.764,299.438,286.185,265.978,245.399,276.25,231.317,231.936,216.725,262.447,269.387,258.402,273.318,300.074
306.1,349.807,406.304,331.499,289.354,296.288,280.638,265.092,242.185,274.195,223.872,228.973,214.247,263.218,266.13,258.112,269.872,296.356
298.271,347.079,404.793,323.815,286.288,293.223,286.386,267.639,247.371,273.432,222.413,224.768,215.718,261.929,265.003,263.561,275.291,308.884
275.377,341.733,398.298,320.305,280.219,293.744,279.667,263.823,243.222,273.697,224.15,227.638,217.258,263.751,268.805,268.511,276.392,294.069
254.87,330.329,416.287,330.981,281.489,294.464,285.402,268.684,243.185,275.648,223.313,228.163,220.992,265.996,274.421,277.544,270.603,266.747
239.888,348.908,435.968,351.274,286.327,303.37,282.697,268.114,251.508,280.21,220.902,232.091,219.666,266.159,281.963,291.609,274.117,259.052
225.693,344.294,451.744,368.026,292.234,292.153,280.945,265.981,242.831,275.04,219.951,221.263,213.532,265.99,293.58,298.733,275.943,255.499
215.782,338.845,456.059,394.711,294.829,295.683,286.843,271.918,238.633,279.394,226.715,227.093,215.932,272.598,335.993,331.039,297.196,250.78
210.478,332.142,452.018,405.019,297.788,295.587,282.606,265.44,245.024,280.286,221.392,226.07,216.611,279.22,366.87,345.989,307.313,239.957
208.989,343.12,486.416,473.563,334.82,297.28,288.551,267.737,248.375,271.64,225.62,230.512,220.784,317.822,439.676,393.699,330.926,233.33
204.331,337.175,484.914,543.36,389.117,301.012,290.252,268.845,243.488,276.358,228.049,230.128,233.667,360.745,511.245,418.854,328.379,228.14
201.754,331.619,489.197,600.52,464.585,310.986,288.482,272.253,250.919,276.396,226.189,235.119,243.547,427.961,578.997,435.87,322.307,223.944
198.004,318.28,472.641,633.641,519.068,323.89,288.341,268.06,250.5,280.816,223.197,239.951,251.133,474.99,624.48,437.561,301.342,216.954
198.984,301.308,450.806,656.144,582.248,355.728,296.455,269.991,249.456,287.43,225.748,247.041,275.334,531.85,673.087,432.29,280.653,214.909
196.711,277.261,406.321,583.575,604.212,375.393,297.059,272.94,244.871,284.646,228.823,252.78,298.402,571.223,627.589,383.113,265.251,209.61
193.784,259.65,356.489,452.716,581.293,405.663,313.642,277.051,250.956,283.811,229.502,272.479,339.867,619.739,532.534,323.927,242.621,203.274
193.367,251.769,329.387,383.265,538.322,431.945,312.707,276.063,252.161,291.936,236.687,296.965,378.644,632.509,465.254,298.73,237.466,204.227
192.99,242.018,315.532,329.345,519.158,452.427,321.48,276.117,262.593,290.036,237.447,323.619,412.688,640.159,405.105,280.839,230.387,199.149
192.928,245.043,311.414,305.43,477.577,450.125,327.256,280.013,247.891,293.186,242.094,335.058,427.828,628.813,376.111,276.846,226.586,199.627
190.401,241.637,305.679,288.91,434.273,463.348,332.555,277.367,257.96,296.023,243.372,354.342,454.478,589.871,348.359,270.56,226.433,197.774
192.392,236.105,304.233,277.724,385.745,468.472,339.185,281.203,261.286,302.564,249.431,374.325,461.522,529.889,320.937,266.826,230.734,201.952
192.069,234.279,294.444,267.532,348.676,454.004,350.486,288.152,260.032,309.856,265.638,401.84,454.895,470.169,301.351,256.379,223.239,200.616
187.987,235.629,300.163,268.608,323.851,438.791,360.254,293.911,261.593,319.708,280.022,435.656,447.669,417.923,288.577,257.81,224.618,196.389
188.287,240.066,301.401,273.298,305.387,423.11,358.543,295.854,262.919,326.307,287.691,445.57,419.78,376.954,290.271,252.04,227.839,199.158
188.928,241.462,311.492,281.064,294.165,386.121,371.026,300.532,270.484,333.693,298.384,442.506,377.762,350.926,279.28,260.43,225.109,199.584
189.488,232.24,303.072,275.364,283.712,356.708,375.744,312.241,278.722,357.892,312.992,425.311,336.525,326.272,272.648,257.322,221.671,201.073
187.993,230.723,302.156,268.411,285.286,332.26,386.344,322.326,283.56,357.936,329.124,422.302,310.785,319.696,275.875,261.739,222.734,195.656
190.219,233.215,295.309,263.674,285.363,326.247,393.634,346.668,294.335,358.968,343.813,417.436,292.172,300.267,277.713,258.094,222.407,199.685
189.707,231.518,295.495,265.562,275.678,311.798,375.081,348.241,303.556,377.523,344.364,385.22,275.348,299.371,274.968,256.711,220.225,196.577
188.025,230.586,296.609,264.953,275.169,311.501,349.207,365.054,319.145,385.083,353.97,360.479,266.833,293.055,283.477,259.16,223.626,194.768
188.949,226.634,296.229,266.737,272.234,295.059,330.378,395.335,341.552,403.905,358.974,328.426,258.497,291.494,278.569,256.184,219.659,197.036
189.84,231.818,288.492,263.745,276.959,300.82,318.181,410.905,370.093,416.981,371.543,318.189,254.495,287.859,282.992,258.27,219.639,199.067
187.055,228.646,277.226,262.482,270.998,295.587,313.541,418.139,374.71,414.608,376.656,298.185,249.015,282.274,274.444,252.148,221.662,196.151
189.233,225.9,279.136,263.967,270.89,299.556,303.081,399.418,378.927,428.174,365.986,290.405,251.216,283.917,271.138,252.88,220.667,195.969
189.008,228.733,272.515,257.054,268.835,295.965,295.963,365.608,375.242,447.614,329.156,279.819,247.507,276.886,273.768,246.573,218.625,198.19
186.553,225.558,275.411,252.101,266.131,293.679,296.65,336.377,388.315,467.585,309.242,270.16,244.034,276.521,266.475,243.63,222.278,193.563
187.228,225.41,272.435,249.494,265.344,291.961,290.276,320.332,412.944,490.972,288.144,262.897,243.777,278.895,266.092,245.257,219.279,197.565
186.981,225.017,274.381,249.132,266.365,287.241,292.079,309.427,442.331,517.718,275.22,260.315,239.966,274.859,263.615,245.356,221.851,197.669
188.793,226.083,271.755,248.395,269.16,287.143,289.128,310.75,491.036,566.127,268.128,254.21,233.395,272.227,259.454,245.533,217.105,195.993
185.392,226.71,268.166,247.714,267.04,290.632,288.943,307.639,510.54,590.227,259.685,250.728,233.238,273.156,259.079,245.509,218.913,196.09
188.161,227.377,270.512,245.958,263.996,292.513,292.337,297.332,497.431,579.413,253.071,252.444,231.008,275.211,257.699,243.987,220.792,197.649
190.46,228.55,269.99,245.3,261.888,292.663,290.404,295.386,472.976,544.04,240.915,243.988,232.022,271.329,257.914,245.285,218.442,192.479
187.786,230.642,271.191,246.797,263.25,293.215,285.795,282.782,431.121,491.684,239.333,246.967,232.476,269.435,255.978,251.021,226.114,198.101
190.695,236.389,279.018,246.116,265.282,289.969,283.392,279.712,387.577,433.017,233.961,243.553,233.544,274.099,262.179,254.387,226.067,203.674
189.82,235.951,296.882,248.208,269.061,295.395,280.549,275.991,346.81,393.292,228.888,243.117,231.436,268.214,257.414,261.906,233.472,215.293
193.745,240.54,314.073,261.409,267.347,291,285.329,278.063,323.573,369.324,227.5,241.093,232.37,273.656,269.614,270.694,248.059,221.396
200.733,257.942,344.73,269.4,268.935,294.55,289.1,284.772,311.77,344.898,224.134,238.348,228.917,273.614,284.8,295.223,259.729,236.785
213.555,276.625,376.789,286.513,271.394,292.29,281.281,275.652,289.032,333.873,228.301,239.43,231.057,276.705,293.746,311.642,280.991,252.391
231.648,303.49,411.802,310.333,272.73,290.252,293.547,276.304,294.944,319.968,224.573,238.257,230.895,273.635,299.661,327.036,304.568,273.249
250.393,326.082,436.847,334.695,270.926,291.401,284.449,269.684,275.944,305.405,225.152,242.364,229.029,273.923,303.099,320.102,316.463,288.835
259.971,343.376,452.287,340.626,279.635,292.732,287.835,268.902,267.875,304.913,224.872,241.671,228.679,269.941,294.847,314.588,315.75,303.902
276.237,360.651,460.068,339.101,279.915,290.102,282.22,264.111,266.044,293.667,224.813,235.78,226.736,267.875,280.059,292.827,313.65,310.358
286.629,364.065,455.914,332.953,278.881,294.417,285.919,265.744,266.137,295.153,221.472,234.095,231.726,271.464,270.554,282.495,306.854,322.085
297.9,373.121,445.558,319.215,284.691,299.536,292.045,267.174,263.754,290.591,221.313,234.595,224.758,273.503,267.24,269.908,299.05,333.646
301.702,374.854,434.384,325.14,289.475,294.708,289.4,265.421,255.133,284.146,226.329,231.543,225.916,268.12,262.639,253.626,283.786,339.496
300.212,374.455,421.861,324.721,302.072,301.904,286.695,265.557,263.754,286.229,223.337,232.93,230.228,268.362,259.525,245.762,277.442,348.217
306.917,383.147,416.021,318.338,313.595,308.521,294.409,266.304,260.133,281.542,219.35,237.745,229.981,269.911,259.439,240.879,270.595,348.293
306.572,379.79,413.589,330.194,320.509,319.039,285.6,269.351,255.552,280.924,221.248,236.706,229.919,266.886,255.561,240.944,257.889,349.275
308.451,384.471,422.245,342.463,333.259,333.474,286.744,276.209,257.125,274.441,221.695,236.366,230.519,270.31,257.285,239.347,248.755,356.548
316.999,405.263,438.198,360.016,366.448,349.27,294.494,269.756,250.907,275.896,223.661,238.303,230.046,272.939,258.917,239.559,239.541,344.874
317.663,419.386,461.384,392.83,394.835,368.526,301.301,272.497,257.815,279.864,225.406,235.294,232.007,269.951,258.964,235.872,238.358,329.086
321.743,433.922,480.662,424.029,423.209,387.012,300.065,273.269,245.109,274.451,224.266,234.342,231.395,272.028,258.501,238.632,233.075,307.493
315.205,448.573,504.752,454.986,458.245,396.642,304.388,275.813,247.911,279.172,222.99,233.872,231.429,271.561,259.772,238.246,230.459,282.688
317.531,469.414,528.141,487.884,491.923,410.397,311.969,271.693,250.681,275.138,224.461,237.774,232.066,273.752,260.059,232.594,226.442,264.933
296.786,459.359,521.458,478.49,481.068,410.536,309.573,272.022,249.407,276.301,224.545,235.37,230.807,276.178,257.447,234.307,225.896,247.491
269.035,449.51,506.865,458.508,467.606,402.438,307.9,274.946,252.944,280.799,227.632,237.697,233.046,268.414,256.598,231.805,224.008,234.083
243.976,404.141,461.264,420.633,423.147,388.822,312.904,280.313,264.036,295.523,234.961,239.533,230.573,268.205,258.183,233.287,223.643,223.209
232.851,378.372,427.29,393.638,395.567,375.194,308.53,290.633,261.919,304.206,236.333,239.946,230.733,267.058,257.747,234.64,219.633,214.558
223.327,351.231,404.201,368.539,392.147,386.127,316.181,284.491,268.956,300.72,244.663,242.362,230.796,275.224,261.886,236.108,220.683,212.089
213.461,347.46,384.636,381.163,387.982,386.959,319.73,287.674,267.79,296.343,246.191,242.638,228.353,271.123,258.517,236.67,217.678,209.137
210.484,353.353,395.688,380.835,374.784,373.495,304.433,289.19,272.754,298.403,241.433,234.554,229.177,270.763,260.872,235.347,219.559,207.043
215.488,352.855,402.748,381.579,374.646,360.984,302.803,282.449,259.54,288.078,236.372,236.418,226.559,269.831,261.982,233.033,220.712,207.561
226.767,363.701,407.73,391.057,372.113,357.374,297.031,280.332,262.198,292.028,238.878,235.862,228.022,269.659,260.737,236.676,218.775,213.009
239.11,372.352,414.868,404.315,372.257,352.294,303.608,275.687,254.048,282.735,236.868,233.545,222.693,269.92,260.263,237.743,221.471,214.675
267.277,389.813,425.159,414.893,383.826,349.211,300.512,281.623,258.367,284.867,235.97,233.527,226.47,269.825,258.148,234.856,217.846,211.437
281.313,408.886,462.509,448.891,403.565,354.198,300.937,277.677,255.355,287.083,230.38,231.179,226.652,275.159,266.21,236.529,216.968,217.409
295.486,441.691,498.141,478.189,425.329,362.029,299.028,281.731,251.988,285.042,228.803,230.428,227.91,280.286,270.652,244.055,221.155,218.678
321.557,465.801,556.049,550.636,473.514,374.313,300.6,279.633,260.359,285.443,228.62,227.173,225.559,279.74,274.298,248.363,222.838,221.698
331.037,485.592,583.897,571.466,490.315,391.685,297.854,272.63,250.113,282.669,229.902,222.354,227.26,285.341,275.974,250.125,223.738,225.785
351.076,515.347,638.847,622.529,548.216,407.505,297.821,281.19,246.702,278.917,234.461,218.665,231.922,288.2,280.656,257.488,228.524,233.08
344.073,505.226,637.326,614.955,556.833,411.863,308.72,278.674,247.891,289.532,231.602,223.267,226.85,286.374,280.105,255.527,225.814,224.742
344.639,507.914,637.641,614.028,572.403,420.092,305.551,275.038,253.593,283.479,231.112,220.986,225.199,285.5,272.907,249.27,223.472,232.374
346.019,518.127,642.679,618.919,595.065,447.448,322.252,280.668,249.976,281.436,233.6,220.889,230.169,282.347,272.685,247.271,227.62,244.19
353.488,520.82,657.21,647.428,630.302,466.313,323.445,285.902,248.875,290.864,235.299,222.691,230.914,286,272.486,244.44,224.538,242.633
349.577,533.18,682.163,681.447,652.342,494.511,336.041,277.924,259.726,285.701,237.939,219.984,227.936,278.058,268.986,246.444,221.886,244.952
357.882,551.377,724.307,715.872,686.71,525.356,348.093,280.949,252.306,292.097,234.902,223.362,230.383,282.135,269.99,245.531,222.288,232.449
359.372,560.611,746.513,734.645,724.937,549.121,358.157,294.684,252.23,292.208,238.285,225.938,230.068,289.527,270.971,245.976,222.27,227.165
364.272,570.843,763.767,734.764,728.809,545.241,361.858,288.108,243.867,291.773,242.331,227.661,228.76,288.089,277.749,247.424,221.263,223.421
359.07,555.265,735.287,699.255,706.045,521.323,349.843,280.114,249.621,290.678,233.628,228.883,224.932,283.132,274.754,240.751,219.583,219.453
348.958,544.79,695.761,656.761,660.529,516.64,341.907,281.104,248.605,288.155,234.919,223.206,226.965,280.187,262.546,241.001,220.608,215.572
325.49,514.904,646.184,622.915,615.049,494.863,336.738,280.361,245.923,286.345,233.919,225.06,227.387,281.043,265.315,238.604,216.582,212.994
283.813,477.514,579.895,539.239,553.532,470.877,346.238,283.415,251.815,292.375,234.961,227.891,227.49,273.18,261.376,239.199,221.246,204.947
257.578,463.519,557.904,511.333,528.734,453.464,350.455,292.313,256.444,301.449,250.335,233.805,229.279,273.711,267.23,236.539,217.904,201.546
244.951,450.923,557.682,505.775,511.709,458.54,346.88,304.193,265.391,311.714,250.614,230.767,227.965,276.061,268.806,241.088,219.551,204.405
232.696,437.896,549.104,481.702,488.646,436.335,343.902,295.44,265.738,314.303,243.238,235.095,228.481,275.752,266.885,245.694,221.661,198.204
226.023,422.381,531.629,461.891,450.635,409.982,320.616,293.949,266.984,304.083,242.39,231.494,229.044,273.291,265.545,240.812,220.337,202.26
221.872,410.582,521.703,450.085,438.167,397.112,316.366,291.674,259.077,299.553,236.551,231.7,229.164,277.076,266.285,239.842,221.524,207.005
217.795,401.708,485.764,433.681,415.505,384.278,320.74,280.918,257.569,292.445,237.435,228.739,229.372,273.657,265.793,237.828,218.113,208.515
212.155,387.574,481.982,419.036,400.971,374.223,316.163,284.332,254.5,298.574,236.331,230.644,227.088,273,267.759,239.681,221.941,204.186
207,370.248,457.759,410.028,394.097,368.45,311.622,280.69,258.274,293.197,236.325,228.412,227.299,275.479,263.157,239.283,216.141,202.305
207.554,379.327,486.859,416.57,393.009,369.9,309.778,282.152,256.218,294.023,232.955,229.482,225.688,275.369,265.191,238.961,220.466,202.407
205.671,368.146,464.56,402.305,385.732,367.29,308.778,280.241,250.952,290.629,234.14,230.076,219.601,270.662,268.353,238.835,219.722,210.005
204.299,370.834,465.194,400.073,378.809,357.278,311.866,284.237,257.859,290.922,232.805,225.856,223.765,276.534,265.19,243.701,221.351,218.162
203.693,353.699,433.166,382.083,370.083,355.928,303.524,281.215,254.544,288.066,229.03,228.354,225.699,275.948,266.79,239.358,218.413,241.085
227.182,330.187,391.406,358.482,360.415,357.697,304.299,281.731,246.117,288.614,229.969,225.714,221.28,269.715,261.616,233.436,221.861,273.284
267.598,314.696,358.43,347.201,360.009,349.575,304.774,280.655,246.593,287.911,233.659,228.401,221.718,269.696,260.655,232.165,224.903,308.967
267.749,298.655,345.744,336.055,359.511,352.883,298.955,278.241,251.508,288.398,232.02,224.737,222.348,267.84,262.232,236.751,223.549,306.449
255.173,301.684,359.487,349.771,353.892,349.81,312.638,277.516,254.379,297.725,232.47,225.7,223.426,270.779,262.11,240.112,217.621,268.685
247.393,312.279,378.035,358.054,352.995,346.908,306.285,283.37,256.145,292.665,231.516,226.907,223.395,271.981,260.79,241.12,219.993,248.288
251.595,322.041,399.46,371.028,356.121,343.37,296.183,282.231,256.306,296.032,233.317,230.241,220.99,269.218,261.948,242.247,215.976,233.815
242.813,323.748,388.055,366.277,349.354,349.44,306.024,279.127,256.863,290.261,234.327,225.591,223.557,265.709,260.951,238.648,217.195,221.706
225.042,318.249,371.45,353.65,351.052,351.133,304.97,285.285,255.339,293.254,232.561,227.57,220.37,268.629,259.179,236.206,219.588,215.156
215.861,314.07,377.549,365.584,361.57,352.08,311.524,285.491,261.04,293.538,232.888,231.815,227.029,270.117,261.646,242.91,216.793,208.793
221.053,331.18,392.135,366.125,360.615,352.153,310.705,288.896,254.738,291.581,236.587,228.975,225.301,272.148,262.661,237.746,221.396,207.458
227.73,343.079,406.558,367.156,359.218,350.935,315.087,289.098,257.133,294.78,233.902,233.309,224.584,273.03,264.733,243.132,216.888,202.914
238.954,352.551,414.368,369.019,353.045,343.456,308.252,280.747,250.504,291.725,231.035,230.286,220.682,272.223,263.609,242.085,219.438,205.815
241.84,354.698,422.516,374.116,355.266,344.027,302.051,280.104,251.403,287.86,229.439,229.969,227.583,269.786,265.076,241.799,217.618,203.422
230.57,352.619,420.883,385.005,373.635,354.352,311.016,280.908,247.496,286.786,231.258,233.803,223.453,277.056,263.157,236.392,221.493,202.405
222.928,360.276,432.779,391.962,378.128,358.564,309.535,282.826,258.004,295.316,232.86,233.502,227.166,267.927,262.531,241.773,218.042,201.159
228.918,368.488,445.435,386.884,372.491,353.652,311.441,284.601,251.488,293.428,234.616,230.475,229.019,268.547,261.803,241.32,223.517,198.494
222.257,359.419,435.8,378.121,363.714,347.08,305.6,282.604,252.77,288.763,229.232,232.191,224.716,270.071,262.36,244.656,223.407,206.943
